-1.0,1.0,0.0,-0.696368021312792,-1.0
-1.0,1.0,0.0,-0.40009268653084445,-0.9797979797979794
-1.0,1.0,0.0,-0.7170113061903108,-0.9595959595959586
-1.0,1.0,0.0,-0.7540655302171783,-0.9393939393939382
-1.0,1.0,0.0,-0.628596159527046,-0.9191919191919177
-1.0,1.0,0.0,-0.594128192700544,-0.8989898989898978
-1.0,1.0,0.0,-0.7812375971644665,-0.8787878787878772
-1.0,1.0,0.0,-0.7424996939742914,-0.8585858585858588
-1.0,1.0,0.0,-0.5165019181701144,-0.8383838383838367
-1.0,1.0,0.0,-0.6916414327588618,-0.8181818181818175
-1.0,1.0,0.0,-0.5112850928189773,-0.797979797979797
-1.0,1.0,0.0,-0.7432276900092507,-0.7777777777777745
-1.0,1.0,0.0,-0.4516037071730186,-0.7575757575757549
-1.0,1.0,0.0,-0.6267029751552443,-0.7373737373737397
-1.0,1.0,0.0,-0.5920523677883961,-0.7171717171717163
-1.0,1.0,0.0,-0.5163230398614881,-0.6969696969696964
-1.0,1.0,0.0,-0.6127615323790988,-0.6767676767676779
-1.0,1.0,0.0,-0.752578965720312,-0.6565656565656578
-1.0,1.0,0.0,-0.6490554769190234,-0.6363636363636359
-1.0,1.0,0.0,-0.5736586084288037,-0.6161616161616171
-1.0,1.0,0.0,-0.35612652541919015,-0.5959595959595968
-1.0,1.0,0.0,-0.5006027295736772,-0.5757575757575766
-1.0,1.0,0.0,-0.5491246098155046,-0.5555555555555567
-1.0,1.0,0.0,-0.40481022272045475,-0.5353535353535359
-1.0,1.0,0.0,-0.643453445874,-0.5151515151515155
-1.0,1.0,0.0,-0.4648580416801228,-0.4949494949494949
-1.0,1.0,0.0,-0.4922245517992094,-0.47474747474747414
-1.0,1.0,0.0,-0.47912770609188765,-0.45454545454545375
-1.0,1.0,0.0,-0.47820512276153354,-0.43434343434343375
-1.0,1.0,0.0,-0.4206770682397744,-0.41414141414141425
-1.0,1.0,0.0,-0.5852538114382573,-0.3939393939393943
-1.0,1.0,0.0,-0.7943434094527353,-0.37373737373737365
-1.0,1.0,0.0,-0.1951708170918676,-0.3535353535353536
-1.0,1.0,0.0,-0.2666526805751924,-0.3333333333333333
-1.0,1.0,0.0,-0.16706923215853556,-0.3131313131313142
-1.0,1.0,0.0,-0.6830113231631615,-0.2929292929292933
-1.0,1.0,0.0,-0.6736042748779417,-0.27272727272727315
-1.0,1.0,0.0,-0.5317236233635328,-0.25252525252525254
-1.0,1.0,0.0,-0.5410086044764655,-0.23232323232323202
-1.0,1.0,0.0,-0.5657186266046447,-0.21212121212121196
-1.0,1.0,0.0,-0.5869034371449272,-0.19191919191919124
-1.0,1.0,0.0,-0.12342020944263032,-0.1717171717171718
-1.0,1.0,0.0,-0.7322489312342548,-0.15151515151515182
-1.0,1.0,0.0,-0.7727314743891186,-0.13131313131313146
-1.0,1.0,0.0,-0.3485787456253295,-0.11111111111111101
-1.0,1.0,0.0,-0.2568331747986646,-0.09090909090909086
-1.0,1.0,0.0,-0.6536770677698105,-0.07070707070707087
-1.0,1.0,0.0,-0.3700939593535748,-0.05050505050505058
-1.0,1.0,0.0,-0.21632959312877761,-0.030303030303030276
-1.0,1.0,0.0,-0.3860327911996869,-0.010101010101010055
-1.0,1.0,0.0,-0.4531626189851609,0.010101010101010166
-1.0,1.0,0.0,-0.385525201711034,0.030303030303030276
-1.0,1.0,0.0,-0.18941967388501388,0.05050505050505061
-1.0,1.0,0.0,-0.22761926034073632,0.07070707070707087
-1.0,1.0,0.0,-0.07410966683694518,0.09090909090909065
-1.0,1.0,0.0,-0.1914387738133267,0.11111111111111092
-1.0,1.0,0.0,0.09526703899761192,0.13131313131313146
-1.0,1.0,0.0,-0.42433387962955693,0.1515151515151517
-1.0,1.0,0.0,-0.22052468258972022,0.1717171717171714
-1.0,1.0,0.0,-0.3191279595475277,0.19191919191919196
-1.0,1.0,0.0,-0.318261448864974,0.2121212121212123
-1.0,1.0,0.0,-0.20437150569109652,0.23232323232323196
-1.0,1.0,0.0,0.053040763220142825,0.2525252525252526
-1.0,1.0,0.0,-0.13960627114614016,0.2727272727272726
-1.0,1.0,0.0,-0.1542510623803796,0.2929292929292929
-1.0,1.0,0.0,-0.299671583878339,0.31313131313131315
-1.0,1.0,0.0,-0.25827429968340515,0.33333333333333337
-1.0,1.0,0.0,-0.013286003326150415,0.35353535353535326
-1.0,1.0,0.0,0.33663079322662753,0.373737373737373
-1.0,1.0,0.0,-0.13471422662827354,0.3939393939393943
-1.0,1.0,0.0,-0.37935383016074165,0.4141414141414139
-1.0,1.0,0.0,-0.03273244342099625,0.4343434343434342
-1.0,1.0,0.0,0.2211172306801925,0.45454545454545475
-1.0,1.0,0.0,-0.19495848783777886,0.4747474747474746
-1.0,1.0,0.0,-0.12284598405245797,0.4949494949494949
-1.0,1.0,0.0,-0.03278962654548321,0.5151515151515155
-1.0,1.0,0.0,-0.16258811440327084,0.5353535353535351
-1.0,1.0,0.0,-0.2948433004251296,0.5555555555555556
-1.0,1.0,0.0,-0.04070419014241617,0.5757575757575759
-1.0,1.0,0.0,0.08550457774127286,0.5959595959595955
-1.0,1.0,0.0,0.07486582597325453,0.616161616161616
-1.0,1.0,0.0,0.028328671312152415,0.6363636363636366
-1.0,1.0,0.0,0.33133133550225424,0.6565656565656571
-1.0,1.0,0.0,-0.12965125756085852,0.676767676767677
-1.0,1.0,0.0,0.019484489627990553,0.6969696969696971
-1.0,1.0,0.0,-0.21661599236263507,0.7171717171717166
-1.0,1.0,0.0,-0.09612329766718557,0.7373737373737371
